timestamp,case,tier,sample,step,elapsed_sec,status,note
2025-11-13 15:21:06+0800,1,b,1b,progress,NA,ok,bootstrap 150/200
2025-11-13 15:21:25+0800,1,b,1b,bootstrap_151,19.607,ok,
2025-11-13 15:21:46+0800,1,b,1b,bootstrap_152,20.66,ok,
2025-11-13 15:22:04+0800,1,b,1b,bootstrap_153,18.047,ok,
2025-11-13 15:22:24+0800,1,b,1b,bootstrap_154,19.714,ok,
2025-11-13 15:22:43+0800,1,b,1b,bootstrap_155,19.573,ok,
2025-11-13 15:23:03+0800,1,b,1b,bootstrap_156,19.56,ok,
2025-11-13 15:23:23+0800,1,b,1b,bootstrap_157,19.885,ok,
2025-11-13 15:23:41+0800,1,b,1b,bootstrap_158,18.875,ok,
2025-11-13 15:24:00+0800,1,b,1b,bootstrap_159,18.569,ok,
2025-11-13 15:24:18+0800,1,b,1b,bootstrap_160,18.057,ok,
2025-11-13 15:24:18+0800,1,b,1b,progress,NA,ok,bootstrap 160/200
2025-11-13 15:24:35+0800,1,b,1b,bootstrap_161,17.171,ok,
2025-11-13 15:24:54+0800,1,b,1b,bootstrap_162,18.275,ok,
2025-11-13 15:25:11+0800,1,b,1b,bootstrap_163,17.376,ok,
2025-11-13 15:25:29+0800,1,b,1b,bootstrap_164,17.731,ok,
2025-11-13 15:25:45+0800,1,b,1b,bootstrap_165,16.396,ok,
2025-11-13 15:26:01+0800,1,b,1b,bootstrap_166,16.074,ok,
2025-11-13 15:26:18+0800,1,b,1b,bootstrap_167,16.384,ok,
2025-11-13 15:26:35+0800,1,b,1b,bootstrap_168,17.464,ok,
2025-11-13 15:26:51+0800,1,b,1b,bootstrap_169,16.174,ok,
2025-11-13 15:27:07+0800,1,b,1b,bootstrap_170,15.724,ok,
2025-11-13 15:27:07+0800,1,b,1b,progress,NA,ok,bootstrap 170/200
2025-11-13 15:27:24+0800,1,b,1b,bootstrap_171,17.082,ok,
2025-11-13 15:27:41+0800,1,b,1b,bootstrap_172,16.807,ok,
2025-11-13 15:27:59+0800,1,b,1b,bootstrap_173,18.048,ok,
2025-11-13 15:28:18+0800,1,b,1b,bootstrap_174,19.063,ok,
2025-11-13 15:28:37+0800,1,b,1b,bootstrap_175,19.277,ok,
2025-11-13 15:28:59+0800,1,b,1b,bootstrap_176,21.526,ok,
2025-11-13 15:29:17+0800,1,b,1b,bootstrap_177,18.245,ok,
2025-11-13 15:29:38+0800,1,b,1b,bootstrap_178,20.785,ok,
2025-11-13 15:29:59+0800,1,b,1b,bootstrap_179,21.321,ok,
2025-11-13 15:30:18+0800,1,b,1b,bootstrap_180,18.488,ok,
2025-11-13 15:30:18+0800,1,b,1b,progress,NA,ok,bootstrap 180/200
2025-11-13 15:30:38+0800,1,b,1b,bootstrap_181,20.267,ok,
2025-11-13 15:30:59+0800,1,b,1b,bootstrap_182,20.876,ok,
2025-11-13 15:31:18+0800,1,b,1b,bootstrap_183,19.065,ok,
2025-11-13 15:31:39+0800,1,b,1b,bootstrap_184,21.322,ok,
2025-11-13 15:31:59+0800,1,b,1b,bootstrap_185,20.05,ok,
2025-11-13 15:32:20+0800,1,b,1b,bootstrap_186,20.489,ok,
2025-11-13 15:32:40+0800,1,b,1b,bootstrap_187,20.124,ok,
2025-11-13 15:33:02+0800,1,b,1b,bootstrap_188,21.859,ok,
2025-11-13 15:33:22+0800,1,b,1b,bootstrap_189,20.552,ok,
2025-11-13 15:33:41+0800,1,b,1b,bootstrap_190,19.109,ok,
2025-11-13 15:33:41+0800,1,b,1b,progress,NA,ok,bootstrap 190/200
2025-11-13 15:34:01+0800,1,b,1b,bootstrap_191,19.472,ok,
2025-11-13 15:34:20+0800,1,b,1b,bootstrap_192,18.969,ok,
2025-11-13 15:34:40+0800,1,b,1b,bootstrap_193,20.339,ok,
2025-11-13 15:35:00+0800,1,b,1b,bootstrap_194,20.299,ok,
2025-11-13 15:35:18+0800,1,b,1b,bootstrap_195,17.722,ok,
2025-11-13 15:35:39+0800,1,b,1b,bootstrap_196,20.465,ok,
2025-11-13 15:35:59+0800,1,b,1b,bootstrap_197,20.452,ok,
2025-11-13 15:36:18+0800,1,b,1b,bootstrap_198,19.299,ok,
2025-11-13 15:36:37+0800,1,b,1b,bootstrap_199,18.687,ok,
2025-11-13 15:36:57+0800,1,b,1b,bootstrap_200,19.577,ok,
2025-11-13 15:36:57+0800,1,b,1b,progress,NA,ok,bootstrap 200/200
2025-11-13 15:37:16+0800,1,b,1b,main_reduction,19.54,ok,
2025-11-13 15:37:16+0800,1,b,1b,script_end,12727.24,ok,
2025-11-13 16:17:58+0800,1,c,1c,script_start,NA,ok,
2025-11-13 16:17:58+0800,1,c,1c,read_input,0.002,ok,
2025-11-13 16:17:58+0800,1,c,1c,isoplot_read_data,0.001,ok,
2025-11-13 16:17:58+0800,1,c,1c,isoplot_concordia,0.196,ok,
2025-11-13 16:18:18+0800,1,c,1c,bootstrap_001,20.448,ok,
2025-11-13 16:18:18+0800,1,c,1c,progress,NA,ok,bootstrap 1/200
2025-11-13 16:18:37+0800,1,c,1c,bootstrap_002,18.807,ok,
2025-11-13 16:18:56+0800,1,c,1c,bootstrap_003,18.977,ok,
2025-11-13 16:19:14+0800,1,c,1c,bootstrap_004,18.186,ok,
2025-11-13 16:19:33+0800,1,c,1c,bootstrap_005,18.915,ok,
2025-11-13 16:19:50+0800,1,c,1c,bootstrap_006,16.867,ok,
2025-11-13 16:20:10+0800,1,c,1c,bootstrap_007,19.942,ok,
2025-11-13 16:20:28+0800,1,c,1c,bootstrap_008,17.635,ok,
2025-11-13 16:20:46+0800,1,c,1c,bootstrap_009,18.053,ok,
2025-11-13 16:21:06+0800,1,c,1c,bootstrap_010,20.734,ok,
2025-11-13 16:21:06+0800,1,c,1c,progress,NA,ok,bootstrap 10/200
2025-11-13 16:21:27+0800,1,c,1c,bootstrap_011,20.844,ok,
2025-11-13 16:21:47+0800,1,c,1c,bootstrap_012,20.108,ok,
2025-11-13 16:22:10+0800,1,c,1c,bootstrap_013,22.139,ok,
2025-11-13 16:22:29+0800,1,c,1c,bootstrap_014,19.191,ok,
2025-11-13 16:22:49+0800,1,c,1c,bootstrap_015,19.906,ok,
2025-11-13 16:23:13+0800,1,c,1c,bootstrap_016,24.085,ok,
2025-11-13 16:23:31+0800,1,c,1c,bootstrap_017,18.371,ok,
2025-11-13 16:23:49+0800,1,c,1c,bootstrap_018,17.627,ok,
2025-11-13 16:24:08+0800,1,c,1c,bootstrap_019,18.775,ok,
2025-11-13 16:24:24+0800,1,c,1c,bootstrap_020,16.737,ok,
2025-11-13 16:24:24+0800,1,c,1c,progress,NA,ok,bootstrap 20/200
2025-11-13 16:24:42+0800,1,c,1c,bootstrap_021,17.954,ok,
2025-11-13 16:25:01+0800,1,c,1c,bootstrap_022,18.369,ok,
2025-11-13 16:25:18+0800,1,c,1c,bootstrap_023,17.612,ok,
2025-11-13 16:25:36+0800,1,c,1c,bootstrap_024,17.439,ok,
2025-11-13 16:25:53+0800,1,c,1c,bootstrap_025,17.136,ok,
2025-11-13 16:26:11+0800,1,c,1c,bootstrap_026,18.416,ok,
2025-11-13 16:26:30+0800,1,c,1c,bootstrap_027,19.015,ok,
2025-11-13 16:26:50+0800,1,c,1c,bootstrap_028,20.199,ok,
2025-11-13 16:27:10+0800,1,c,1c,bootstrap_029,19.343,ok,
2025-11-13 16:27:26+0800,1,c,1c,bootstrap_030,16.424,ok,
2025-11-13 16:27:26+0800,1,c,1c,progress,NA,ok,bootstrap 30/200
2025-11-13 16:27:46+0800,1,c,1c,bootstrap_031,19.756,ok,
2025-11-13 16:28:04+0800,1,c,1c,bootstrap_032,17.744,ok,
2025-11-13 16:28:22+0800,1,c,1c,bootstrap_033,18.179,ok,
2025-11-13 16:28:40+0800,1,c,1c,bootstrap_034,17.865,ok,
2025-11-13 16:28:58+0800,1,c,1c,bootstrap_035,18.523,ok,
2025-11-13 16:29:16+0800,1,c,1c,bootstrap_036,17.971,ok,
2025-11-13 16:29:36+0800,1,c,1c,bootstrap_037,19.927,ok,
2025-11-13 16:29:54+0800,1,c,1c,bootstrap_038,17.98,ok,
2025-11-13 16:30:13+0800,1,c,1c,bootstrap_039,18.48,ok,
2025-11-13 16:30:33+0800,1,c,1c,bootstrap_040,20.451,ok,
2025-11-13 16:30:33+0800,1,c,1c,progress,NA,ok,bootstrap 40/200
2025-11-13 16:30:51+0800,1,c,1c,bootstrap_041,17.976,ok,
2025-11-13 16:31:09+0800,1,c,1c,bootstrap_042,17.802,ok,
2025-11-13 16:31:28+0800,1,c,1c,bootstrap_043,19.24,ok,
2025-11-13 16:31:46+0800,1,c,1c,bootstrap_044,17.985,ok,
2025-11-13 16:32:04+0800,1,c,1c,bootstrap_045,17.527,ok,
2025-11-13 16:32:22+0800,1,c,1c,bootstrap_046,18.691,ok,
2025-11-13 16:32:41+0800,1,c,1c,bootstrap_047,19.019,ok,
2025-11-13 16:33:02+0800,1,c,1c,bootstrap_048,20.376,ok,
2025-11-13 16:33:20+0800,1,c,1c,bootstrap_049,18.16,ok,
2025-11-13 16:33:40+0800,1,c,1c,bootstrap_050,19.635,ok,
2025-11-13 16:33:40+0800,1,c,1c,progress,NA,ok,bootstrap 50/200
2025-11-13 16:34:00+0800,1,c,1c,bootstrap_051,20.003,ok,
2025-11-13 16:34:19+0800,1,c,1c,bootstrap_052,19.945,ok,
2025-11-13 16:34:38+0800,1,c,1c,bootstrap_053,18.059,ok,
2025-11-13 16:34:56+0800,1,c,1c,bootstrap_054,18.209,ok,
2025-11-13 16:35:12+0800,1,c,1c,bootstrap_055,15.965,ok,
2025-11-13 16:35:28+0800,1,c,1c,bootstrap_056,16.737,ok,
2025-11-13 16:35:46+0800,1,c,1c,bootstrap_057,17.287,ok,
2025-11-13 16:36:04+0800,1,c,1c,bootstrap_058,17.825,ok,
2025-11-13 16:36:21+0800,1,c,1c,bootstrap_059,17.899,ok,
2025-11-13 16:36:40+0800,1,c,1c,bootstrap_060,18.07,ok,
2025-11-13 16:36:40+0800,1,c,1c,progress,NA,ok,bootstrap 60/200
2025-11-13 16:37:00+0800,1,c,1c,bootstrap_061,20.158,ok,
2025-11-13 16:37:19+0800,1,c,1c,bootstrap_062,19.168,ok,
2025-11-13 16:37:38+0800,1,c,1c,bootstrap_063,18.709,ok,
2025-11-13 16:37:59+0800,1,c,1c,bootstrap_064,20.994,ok,
2025-11-13 16:38:19+0800,1,c,1c,bootstrap_065,20.76,ok,
2025-11-13 16:38:38+0800,1,c,1c,bootstrap_066,18.828,ok,
2025-11-13 16:38:57+0800,1,c,1c,bootstrap_067,19.202,ok,
2025-11-13 16:39:17+0800,1,c,1c,bootstrap_068,19.846,ok,
2025-11-13 16:39:37+0800,1,c,1c,bootstrap_069,20.164,ok,
2025-11-13 16:39:58+0800,1,c,1c,bootstrap_070,20.624,ok,
2025-11-13 16:39:58+0800,1,c,1c,progress,NA,ok,bootstrap 70/200
2025-11-13 16:40:20+0800,1,c,1c,bootstrap_071,21.709,ok,
2025-11-13 16:40:40+0800,1,c,1c,bootstrap_072,20.564,ok,
2025-11-13 16:41:01+0800,1,c,1c,bootstrap_073,20.426,ok,
2025-11-13 16:41:19+0800,1,c,1c,bootstrap_074,17.988,ok,
2025-11-13 16:41:37+0800,1,c,1c,bootstrap_075,18.216,ok,
2025-11-13 16:41:55+0800,1,c,1c,bootstrap_076,17.693,ok,
2025-11-13 16:42:14+0800,1,c,1c,bootstrap_077,19.022,ok,
2025-11-13 16:42:31+0800,1,c,1c,bootstrap_078,17.391,ok,
2025-11-13 16:42:49+0800,1,c,1c,bootstrap_079,17.777,ok,
2025-11-13 16:43:07+0800,1,c,1c,bootstrap_080,18.05,ok,
2025-11-13 16:43:07+0800,1,c,1c,progress,NA,ok,bootstrap 80/200
2025-11-13 16:43:24+0800,1,c,1c,bootstrap_081,17.405,ok,
2025-11-13 16:43:43+0800,1,c,1c,bootstrap_082,18.317,ok,
2025-11-13 16:44:02+0800,1,c,1c,bootstrap_083,18.985,ok,
2025-11-13 16:44:21+0800,1,c,1c,bootstrap_084,19.342,ok,
2025-11-13 16:44:41+0800,1,c,1c,bootstrap_085,19.831,ok,
2025-11-13 16:45:01+0800,1,c,1c,bootstrap_086,19.901,ok,
2025-11-13 16:45:21+0800,1,c,1c,bootstrap_087,19.973,ok,
2025-11-13 16:45:39+0800,1,c,1c,bootstrap_088,17.921,ok,
2025-11-13 16:45:59+0800,1,c,1c,bootstrap_089,20.33,ok,
2025-11-13 16:46:18+0800,1,c,1c,bootstrap_090,18.955,ok,
2025-11-13 16:46:18+0800,1,c,1c,progress,NA,ok,bootstrap 90/200
2025-11-13 16:46:36+0800,1,c,1c,bootstrap_091,18.478,ok,
2025-11-13 16:46:56+0800,1,c,1c,bootstrap_092,19.58,ok,
2025-11-13 16:47:16+0800,1,c,1c,bootstrap_093,20.501,ok,
2025-11-13 16:47:36+0800,1,c,1c,bootstrap_094,19.653,ok,
2025-11-13 16:47:54+0800,1,c,1c,bootstrap_095,18.324,ok,
2025-11-13 16:48:13+0800,1,c,1c,bootstrap_096,18.826,ok,
2025-11-13 16:48:33+0800,1,c,1c,bootstrap_097,19.667,ok,
2025-11-13 16:48:52+0800,1,c,1c,bootstrap_098,19.415,ok,
2025-11-13 16:49:10+0800,1,c,1c,bootstrap_099,17.922,ok,
2025-11-13 16:49:29+0800,1,c,1c,bootstrap_100,18.333,ok,
2025-11-13 16:49:29+0800,1,c,1c,progress,NA,ok,bootstrap 100/200
2025-11-13 16:49:48+0800,1,c,1c,bootstrap_101,19.483,ok,
2025-11-13 16:50:06+0800,1,c,1c,bootstrap_102,18.387,ok,
2025-11-13 16:50:26+0800,1,c,1c,bootstrap_103,20.029,ok,
2025-11-13 16:50:45+0800,1,c,1c,bootstrap_104,18.851,ok,
2025-11-13 16:51:06+0800,1,c,1c,bootstrap_105,20.411,ok,
2025-11-13 16:51:25+0800,1,c,1c,bootstrap_106,19.779,ok,
2025-11-13 16:51:45+0800,1,c,1c,bootstrap_107,19.755,ok,
2025-11-13 16:52:07+0800,1,c,1c,bootstrap_108,21.776,ok,
2025-11-13 16:52:27+0800,1,c,1c,bootstrap_109,19.547,ok,
2025-11-13 16:52:46+0800,1,c,1c,bootstrap_110,19.619,ok,
2025-11-13 16:52:46+0800,1,c,1c,progress,NA,ok,bootstrap 110/200
2025-11-13 16:53:06+0800,1,c,1c,bootstrap_111,20.24,ok,
2025-11-13 16:53:28+0800,1,c,1c,bootstrap_112,21.285,ok,
2025-11-13 16:53:48+0800,1,c,1c,bootstrap_113,20.451,ok,
2025-11-13 16:54:07+0800,1,c,1c,bootstrap_114,19.036,ok,
2025-11-13 16:54:27+0800,1,c,1c,bootstrap_115,20.279,ok,
2025-11-13 16:54:46+0800,1,c,1c,bootstrap_116,18.972,ok,
2025-11-13 16:55:06+0800,1,c,1c,bootstrap_117,19.859,ok,
2025-11-13 16:55:24+0800,1,c,1c,bootstrap_118,17.663,ok,
2025-11-13 16:55:43+0800,1,c,1c,bootstrap_119,18.816,ok,
2025-11-13 16:56:01+0800,1,c,1c,bootstrap_120,18.541,ok,
2025-11-13 16:56:01+0800,1,c,1c,progress,NA,ok,bootstrap 120/200
2025-11-13 16:56:20+0800,1,c,1c,bootstrap_121,18.94,ok,
2025-11-13 16:56:40+0800,1,c,1c,bootstrap_122,19.869,ok,
2025-11-13 16:57:00+0800,1,c,1c,bootstrap_123,19.74,ok,
2025-11-13 16:57:19+0800,1,c,1c,bootstrap_124,19.124,ok,
2025-11-13 16:57:37+0800,1,c,1c,bootstrap_125,18.415,ok,
2025-11-13 16:57:56+0800,1,c,1c,bootstrap_126,18.8,ok,
2025-11-13 16:58:13+0800,1,c,1c,bootstrap_127,17.162,ok,
2025-11-13 16:58:32+0800,1,c,1c,bootstrap_128,18.211,ok,
2025-11-13 16:58:50+0800,1,c,1c,bootstrap_129,18.57,ok,
2025-11-13 16:59:08+0800,1,c,1c,bootstrap_130,18.199,ok,
2025-11-13 16:59:08+0800,1,c,1c,progress,NA,ok,bootstrap 130/200
2025-11-13 16:59:27+0800,1,c,1c,bootstrap_131,18.292,ok,
2025-11-13 16:59:48+0800,1,c,1c,bootstrap_132,20.957,ok,
2025-11-13 17:00:07+0800,1,c,1c,bootstrap_133,19.69,ok,
2025-11-13 17:00:28+0800,1,c,1c,bootstrap_134,21.019,ok,
2025-11-13 17:00:49+0800,1,c,1c,bootstrap_135,20.977,ok,
2025-11-13 17:01:09+0800,1,c,1c,bootstrap_136,19.35,ok,
2025-11-13 17:01:27+0800,1,c,1c,bootstrap_137,18.509,ok,
2025-11-13 17:01:44+0800,1,c,1c,bootstrap_138,17.224,ok,
2025-11-13 17:02:01+0800,1,c,1c,bootstrap_139,16.882,ok,
2025-11-13 17:02:19+0800,1,c,1c,bootstrap_140,17.593,ok,
2025-11-13 17:02:19+0800,1,c,1c,progress,NA,ok,bootstrap 140/200
2025-11-13 17:02:38+0800,1,c,1c,bootstrap_141,18.885,ok,
2025-11-13 17:02:57+0800,1,c,1c,bootstrap_142,18.779,ok,
2025-11-13 17:03:14+0800,1,c,1c,bootstrap_143,17.812,ok,
2025-11-13 17:03:33+0800,1,c,1c,bootstrap_144,18.22,ok,
2025-11-13 17:03:52+0800,1,c,1c,bootstrap_145,18.987,ok,
2025-11-13 17:04:12+0800,1,c,1c,bootstrap_146,20.718,ok,
2025-11-13 17:04:33+0800,1,c,1c,bootstrap_147,20.714,ok,
2025-11-13 17:04:54+0800,1,c,1c,bootstrap_148,20.793,ok,
2025-11-13 17:05:14+0800,1,c,1c,bootstrap_149,20.224,ok,
2025-11-13 17:05:35+0800,1,c,1c,bootstrap_150,20.814,ok,
2025-11-13 17:05:35+0800,1,c,1c,progress,NA,ok,bootstrap 150/200
2025-11-13 17:05:57+0800,1,c,1c,bootstrap_151,21.793,ok,
2025-11-13 17:06:17+0800,1,c,1c,bootstrap_152,20.539,ok,
2025-11-13 17:06:38+0800,1,c,1c,bootstrap_153,20.611,ok,
2025-11-13 17:06:57+0800,1,c,1c,bootstrap_154,19.465,ok,
2025-11-13 17:07:17+0800,1,c,1c,bootstrap_155,19.886,ok,
2025-11-13 17:07:37+0800,1,c,1c,bootstrap_156,19.648,ok,
2025-11-13 17:07:56+0800,1,c,1c,bootstrap_157,18.835,ok,
2025-11-13 17:08:14+0800,1,c,1c,bootstrap_158,18.149,ok,
2025-11-13 17:08:33+0800,1,c,1c,bootstrap_159,19.725,ok,
2025-11-13 17:08:53+0800,1,c,1c,bootstrap_160,19.039,ok,
2025-11-13 17:08:53+0800,1,c,1c,progress,NA,ok,bootstrap 160/200
2025-11-13 17:09:12+0800,1,c,1c,bootstrap_161,19.508,ok,
2025-11-13 17:09:30+0800,1,c,1c,bootstrap_162,18.016,ok,
2025-11-13 17:09:49+0800,1,c,1c,bootstrap_163,18.445,ok,
2025-11-13 17:10:09+0800,1,c,1c,bootstrap_164,20.529,ok,
2025-11-13 17:10:28+0800,1,c,1c,bootstrap_165,18.969,ok,
2025-11-13 17:10:46+0800,1,c,1c,bootstrap_166,17.893,ok,
2025-11-13 17:11:05+0800,1,c,1c,bootstrap_167,18.659,ok,
2025-11-13 17:11:24+0800,1,c,1c,bootstrap_168,19.819,ok,
2025-11-13 17:11:41+0800,1,c,1c,bootstrap_169,16.844,ok,
2025-11-13 17:11:58+0800,1,c,1c,bootstrap_170,17.015,ok,
2025-11-13 17:11:58+0800,1,c,1c,progress,NA,ok,bootstrap 170/200
2025-11-13 17:12:15+0800,1,c,1c,bootstrap_171,16.808,ok,
2025-11-13 17:12:32+0800,1,c,1c,bootstrap_172,16.83,ok,
2025-11-13 17:12:50+0800,1,c,1c,bootstrap_173,17.962,ok,
2025-11-13 17:13:07+0800,1,c,1c,bootstrap_174,17.585,ok,
2025-11-13 17:13:26+0800,1,c,1c,bootstrap_175,18.115,ok,
2025-11-13 17:13:43+0800,1,c,1c,bootstrap_176,17.945,ok,
2025-11-13 17:14:00+0800,1,c,1c,bootstrap_177,16.934,ok,
2025-11-13 17:30:47+0800,1,c,1c,bootstrap_178,1006.454,ok,
2025-11-13 17:31:04+0800,1,c,1c,bootstrap_179,17.277,ok,
2025-11-13 17:31:21+0800,1,c,1c,bootstrap_180,16.798,ok,
2025-11-13 17:31:21+0800,1,c,1c,progress,NA,ok,bootstrap 180/200
2025-11-13 17:31:37+0800,1,c,1c,bootstrap_181,16.125,ok,
2025-11-13 17:31:54+0800,1,c,1c,bootstrap_182,16.588,ok,
2025-11-13 17:32:12+0800,1,c,1c,bootstrap_183,17.86,ok,
2025-11-13 17:32:29+0800,1,c,1c,bootstrap_184,17.941,ok,
2025-11-13 17:32:46+0800,1,c,1c,bootstrap_185,16.703,ok,
2025-11-13 17:33:03+0800,1,c,1c,bootstrap_186,17.191,ok,
2025-11-13 17:33:22+0800,1,c,1c,bootstrap_187,18.296,ok,
2025-11-13 17:33:37+0800,1,c,1c,bootstrap_188,15.782,ok,
2025-11-13 17:33:54+0800,1,c,1c,bootstrap_189,16.836,ok,
2025-11-13 17:34:12+0800,1,c,1c,bootstrap_190,17.561,ok,
2025-11-13 17:34:12+0800,1,c,1c,progress,NA,ok,bootstrap 190/200
2025-11-13 17:34:28+0800,1,c,1c,bootstrap_191,15.913,ok,
2025-11-13 17:34:43+0800,1,c,1c,bootstrap_192,15.626,ok,
2025-11-13 17:35:00+0800,1,c,1c,bootstrap_193,16.455,ok,
2025-11-13 17:35:16+0800,1,c,1c,bootstrap_194,16.309,ok,
2025-11-13 17:35:32+0800,1,c,1c,bootstrap_195,15.944,ok,
2025-11-13 17:35:51+0800,1,c,1c,bootstrap_196,19.131,ok,
2025-11-13 17:36:09+0800,1,c,1c,bootstrap_197,18.065,ok,
2025-11-13 17:36:26+0800,1,c,1c,bootstrap_198,16.972,ok,
2025-11-13 17:36:45+0800,1,c,1c,bootstrap_199,18.611,ok,
2025-11-13 17:37:03+0800,1,c,1c,bootstrap_200,18.431,ok,
2025-11-13 17:37:03+0800,1,c,1c,progress,NA,ok,bootstrap 200/200
2025-11-13 17:37:21+0800,1,c,1c,main_reduction,17.709,ok,
2025-11-13 17:37:21+0800,1,c,1c,script_end,4763.401,ok,
2025-11-13 22:08:11+0800,2,a,2a,script_start,NA,ok,
2025-11-13 22:08:11+0800,2,a,2a,read_input,0.002,ok,
2025-11-13 22:08:11+0800,2,a,2a,isoplot_read_data,0.001,ok,
2025-11-13 22:08:11+0800,2,a,2a,isoplot_concordia,0.204,ok,
2025-11-13 22:08:29+0800,2,a,2a,bootstrap_001,17.938,ok,
2025-11-13 22:08:29+0800,2,a,2a,progress,NA,ok,bootstrap 1/200
2025-11-13 22:08:47+0800,2,a,2a,bootstrap_002,17.477,ok,
2025-11-13 22:09:06+0800,2,a,2a,bootstrap_003,18.996,ok,
2025-11-13 22:09:24+0800,2,a,2a,bootstrap_004,18.27,ok,
2025-11-13 22:09:43+0800,2,a,2a,bootstrap_005,19.327,ok,
2025-11-13 22:10:00+0800,2,a,2a,bootstrap_006,16.886,ok,
2025-11-13 22:10:17+0800,2,a,2a,bootstrap_007,16.799,ok,
2025-11-13 22:10:35+0800,2,a,2a,bootstrap_008,17.57,ok,
2025-11-13 22:10:51+0800,2,a,2a,bootstrap_009,16.503,ok,
2025-11-13 22:11:07+0800,2,a,2a,bootstrap_010,15.648,ok,
2025-11-13 22:11:07+0800,2,a,2a,progress,NA,ok,bootstrap 10/200
2025-11-13 22:11:23+0800,2,a,2a,bootstrap_011,16.361,ok,
2025-11-13 22:11:44+0800,2,a,2a,bootstrap_012,20.566,ok,
2025-11-13 22:12:03+0800,2,a,2a,bootstrap_013,19.399,ok,
2025-11-13 22:12:21+0800,2,a,2a,bootstrap_014,17.777,ok,
2025-11-13 22:12:40+0800,2,a,2a,bootstrap_015,18.778,ok,
2025-11-13 22:12:58+0800,2,a,2a,bootstrap_016,18.741,ok,
2025-11-13 22:13:18+0800,2,a,2a,bootstrap_017,19.3,ok,
2025-11-13 22:13:36+0800,2,a,2a,bootstrap_018,18.484,ok,
2025-11-13 22:13:54+0800,2,a,2a,bootstrap_019,18.365,ok,
2025-11-13 22:14:13+0800,2,a,2a,bootstrap_020,18.922,ok,
2025-11-13 22:14:13+0800,2,a,2a,progress,NA,ok,bootstrap 20/200
2025-11-13 22:14:33+0800,2,a,2a,bootstrap_021,20.072,ok,
2025-11-13 22:14:54+0800,2,a,2a,bootstrap_022,20.383,ok,
2025-11-13 22:15:13+0800,2,a,2a,bootstrap_023,18.761,ok,
2025-11-13 22:15:32+0800,2,a,2a,bootstrap_024,18.955,ok,
2025-11-13 22:15:50+0800,2,a,2a,bootstrap_025,18.275,ok,
2025-11-13 22:16:08+0800,2,a,2a,bootstrap_026,18.414,ok,
2025-11-13 22:16:27+0800,2,a,2a,bootstrap_027,19.09,ok,
2025-11-13 22:16:47+0800,2,a,2a,bootstrap_028,20.113,ok,
2025-11-13 22:17:06+0800,2,a,2a,bootstrap_029,18.886,ok,
2025-11-13 22:17:24+0800,2,a,2a,bootstrap_030,17.23,ok,
2025-11-13 22:17:24+0800,2,a,2a,progress,NA,ok,bootstrap 30/200
2025-11-13 22:17:42+0800,2,a,2a,bootstrap_031,18.767,ok,
2025-11-13 22:18:01+0800,2,a,2a,bootstrap_032,18.769,ok,
2025-11-13 22:18:20+0800,2,a,2a,bootstrap_033,18.9,ok,
2025-11-13 22:18:39+0800,2,a,2a,bootstrap_034,19.474,ok,
2025-11-13 22:18:58+0800,2,a,2a,bootstrap_035,18.617,ok,
2025-11-13 22:19:17+0800,2,a,2a,bootstrap_036,18.463,ok,
2025-11-13 22:19:35+0800,2,a,2a,bootstrap_037,18.581,ok,
2025-11-13 22:19:55+0800,2,a,2a,bootstrap_038,19.52,ok,
2025-11-13 22:20:15+0800,2,a,2a,bootstrap_039,20.628,ok,
2025-11-13 22:20:32+0800,2,a,2a,bootstrap_040,17.137,ok,
2025-11-13 22:20:32+0800,2,a,2a,progress,NA,ok,bootstrap 40/200
2025-11-13 22:20:48+0800,2,a,2a,bootstrap_041,15.866,ok,
2025-11-13 22:21:06+0800,2,a,2a,bootstrap_042,17.717,ok,
2025-11-13 22:21:23+0800,2,a,2a,bootstrap_043,17.054,ok,
2025-11-13 22:21:40+0800,2,a,2a,bootstrap_044,16.777,ok,
2025-11-13 22:21:59+0800,2,a,2a,bootstrap_045,18.951,ok,
2025-11-13 22:22:17+0800,2,a,2a,bootstrap_046,18.582,ok,
2025-11-13 22:22:38+0800,2,a,2a,bootstrap_047,20.307,ok,
2025-11-13 22:22:56+0800,2,a,2a,bootstrap_048,18.374,ok,
2025-11-13 22:23:17+0800,2,a,2a,bootstrap_049,21.355,ok,
2025-11-13 22:23:37+0800,2,a,2a,bootstrap_050,19.579,ok,
2025-11-13 22:23:37+0800,2,a,2a,progress,NA,ok,bootstrap 50/200
2025-11-13 22:23:56+0800,2,a,2a,bootstrap_051,18.54,ok,
2025-11-13 22:24:16+0800,2,a,2a,bootstrap_052,20.108,ok,
2025-11-13 22:24:35+0800,2,a,2a,bootstrap_053,19.738,ok,
2025-11-13 22:24:55+0800,2,a,2a,bootstrap_054,19.313,ok,
2025-11-13 22:25:13+0800,2,a,2a,bootstrap_055,18.136,ok,
2025-11-13 22:25:31+0800,2,a,2a,bootstrap_056,17.8,ok,
2025-11-13 22:25:49+0800,2,a,2a,bootstrap_057,17.854,ok,
2025-11-13 22:26:04+0800,2,a,2a,bootstrap_058,15.073,ok,
2025-11-13 22:26:22+0800,2,a,2a,bootstrap_059,18.737,ok,
2025-11-13 22:26:40+0800,2,a,2a,bootstrap_060,18.06,ok,
2025-11-13 22:26:40+0800,2,a,2a,progress,NA,ok,bootstrap 60/200
